datetime,year,month,day,hour,weekday,temperature,humidity,rainfall,wind_speed,weather_state,electricity_demand,renewable_generation,transformer_load,risk_score,risk_level,district,area_type,substation_id,feeder_id,transformer_age,transformer_capacity,outage_history,maintenance_due,population_density,industrial_load_ratio
2021-01-01 04:00:00,2021,1,1,4,4,21.9,67,0.0,3.1,Sunny,53.84,5.38,21.54,31.11,Low,Rangamati,Rural,SS_042,FDR_18,15,250,6,Yes,967,0.12
2021-01-01 04:00:00,2021,1,1,4,4,20.1,74,0.0,6.4,Sunny,101.99,10.2,40.8,25.16,Low,Chandpur,Rural,SS_022,FDR_18,9,350,6,No,1783,0.22
2021-01-01 04:00:00,2021,1,1,4,4,20.1,74,0.0,6.4,Sunny,92.24,9.22,36.9,48.45,Low,Chandpur,Rural,SS_007,FDR_15,20,200,6,Yes,1435,0.0
2021-01-01 04:00:00,2021,1,1,4,4,21.0,65,0.0,6.2,Sunny,83.39,8.34,33.36,24.18,Low,Lakshmipur,Rural,SS_027,FDR_17,5,200,2,No,1475,0.13
2021-01-01 06:00:00,2021,1,1,6,4,24.8,61,0.0,6.3,Sunny,73.89,7.39,29.56,20.89,Low,Cox's Bazar,Rural,SS_045,FDR_05,9,400,10,Yes,1256,0.17
2021-01-01 06:00:00,2021,1,1,6,4,24.3,46,0.0,5.7,Sunny,94.63,9.46,37.85,33.14,Low,Cumilla,Rural,SS_011,FDR_15,12,250,7,No,1593,0.01
2021-01-01 06:00:00,2021,1,1,6,4,24.3,46,0.0,5.7,Sunny,984.49,98.45,393.8,144.77,High,Cumilla,Urban,SS_048,FDR_08,9,300,3,Yes,16489,0.42
2021-01-01 06:00:00,2021,1,1,6,4,24.3,46,0.0,5.7,Sunny,67.57,6.76,27.03,28.51,Low,Cumilla,Rural,SS_038,FDR_08,10,200,4,No,1117,0.26
2021-01-01 06:00:00,2021,1,1,6,4,24.2,46,0.0,6.0,Sunny,94.45,9.45,37.78,42.59,Low,Noakhali,Rural,SS_036,FDR_17,20,300,7,Yes,1627,0.1
2021-01-01 08:00:00,2021,1,1,8,4,24.7,51,0.0,7.5,Sunny,63.25,6.33,25.3,39.33,Low,Lakshmipur,Rural,SS_010,FDR_05,22,400,3,Yes,857,0.03
2021-01-01 08:00:00,2021,1,1,8,4,25.2,42,0.0,5.6,Sunny,134.47,13.45,53.79,49.43,Low,Cumilla,Rural,SS_044,FDR_07,21,300,1,Yes,1860,0.28
2021-01-01 08:00:00,2021,1,1,8,4,25.6,52,0.0,8.4,Sunny,89.91,8.99,35.96,35.99,Low,Chattogram,Rural,SS_020,FDR_17,18,400,2,Yes,1265,0.23
2021-01-01 08:00:00,2021,1,1,8,4,26.1,49,0.0,3.1,Sunny,49.06,4.91,19.62,33.35,Low,Khagrachhari,Rural,SS_020,FDR_13,17,250,4,Yes,673,0.09
2021-01-01 08:00:00,2021,1,1,8,4,25.3,42,0.0,5.1,Sunny,116.17,11.62,46.47,45.49,Low,Noakhali,Rural,SS_036,FDR_17,20,300,7,Yes,1627,0.1
2021-01-01 10:00:00,2021,1,1,10,4,23.6,56,0.0,8.0,Sunny,66.86,6.69,26.74,36.2,Low,Lakshmipur,Rural,SS_022,FDR_08,17,250,4,No,920,0.02
2021-01-01 10:00:00,2021,1,1,10,4,23.9,50,0.0,5.8,Sunny,76.92,7.69,30.77,30.38,Low,Brahmanbaria,Rural,SS_019,FDR_15,10,200,8,No,1041,0.24
2021-01-01 10:00:00,2021,1,1,10,4,23.7,59,0.0,8.8,Sunny,90.26,9.03,36.1,36.03,Low,Chattogram,Rural,SS_020,FDR_17,18,400,2,Yes,1265,0.23
2021-01-01 10:00:00,2021,1,1,10,4,23.9,50,0.0,5.8,Sunny,55.8,5.58,22.32,32.16,Low,Brahmanbaria,Rural,SS_036,FDR_14,14,200,7,Yes,732,0.14
2021-01-01 10:00:00,2021,1,1,10,4,23.9,50,0.0,5.8,Sunny,49.04,4.9,19.62,33.4,Low,Brahmanbaria,Rural,SS_028,FDR_11,19,400,1,Yes,687,0.07
2021-01-01 12:00:00,2021,1,1,12,4,18.3,82,0.0,8.7,Sunny,82.73,8.27,33.09,33.05,Low,Chattogram,Rural,SS_042,FDR_04,11,200,1,No,1194,0.24
2021-01-01 12:00:00,2021,1,1,12,4,19.1,82,0.0,7.2,Sunny,1019.85,101.98,407.94,165.98,High,Bandarban,Urban,SS_034,FDR_02,20,300,3,No,15125,0.43
2021-01-01 12:00:00,2021,1,1,12,4,17.7,83,0.0,8.9,Sunny,47.78,4.78,19.11,34.87,Low,Khagrachhari,Rural,SS_039,FDR_02,19,300,7,Yes,693,0.17
2021-01-01 12:00:00,2021,1,1,12,4,18.3,82,0.0,8.7,Sunny,85.84,8.58,34.34,32.58,Low,Chattogram,Rural,SS_025,FDR_09,16,400,3,Yes,1164,0.25
2021-01-01 12:00:00,2021,1,1,12,4,18.8,77,0.0,9.3,Sunny,124.54,12.45,49.82,27.73,Low,Chandpur,Rural,SS_022,FDR_18,9,350,6,No,1783,0.22
2021-01-01 14:00:00,2021,1,1,14,4,16.9,86,0.0,11.5,Sunny,83.68,8.37,33.47,32.37,Low,Chattogram,Rural,SS_025,FDR_09,16,400,3,Yes,1164,0.25
2021-01-01 14:00:00,2021,1,1,14,4,18.3,69,0.0,5.4,Sunny,118.89,11.89,47.56,53.35,Low,Brahmanbaria,Rural,SS_004,FDR_06,25,300,9,Yes,1665,0.28
2021-01-01 14:00:00,2021,1,1,14,4,17.4,75,0.0,6.6,Sunny,47.1,4.71,18.84,34.78,Low,Khagrachhari,Rural,SS_039,FDR_02,19,300,7,Yes,693,0.17
2021-01-01 14:00:00,2021,1,1,14,4,17.4,75,0.0,6.6,Sunny,40.49,4.05,16.2,13.05,Low,Khagrachhari,Rural,SS_022,FDR_03,6,400,7,No,580,0.07
2021-01-01 14:00:00,2021,1,1,14,4,17.1,71,0.0,8.7,Sunny,55.35,5.54,22.14,38.86,Low,Cumilla,Rural,SS_044,FDR_10,20,250,2,No,801,0.01
2021-01-01 16:00:00,2021,1,1,16,4,15.2,84,0.0,8.3,Sunny,118.48,11.85,47.39,53.3,Low,Brahmanbaria,Rural,SS_004,FDR_06,25,300,9,Yes,1665,0.28
2021-01-01 16:00:00,2021,1,1,16,4,14.8,83,0.0,8.9,Sunny,80.01,8.0,32.01,40.64,Low,Cumilla,Rural,SS_007,FDR_20,21,350,6,Yes,1142,0.13
2021-01-01 16:00:00,2021,1,1,16,4,17.6,81,0.0,6.4,Sunny,76.42,7.64,30.57,31.78,Low,Chattogram,Rural,SS_042,FDR_04,11,200,1,No,1194,0.24
2021-01-01 16:00:00,2021,1,1,16,4,15.2,84,0.0,8.3,Sunny,76.91,7.69,30.76,45.38,Low,Brahmanbaria,Rural,SS_026,FDR_18,20,200,5,Yes,1144,0.08
2021-01-01 16:00:00,2021,1,1,16,4,15.2,84,0.0,8.3,Sunny,110.85,11.09,44.34,34.17,Low,Brahmanbaria,Rural,SS_032,FDR_15,8,200,6,Yes,1624,0.04
2021-01-01 18:00:00,2021,1,1,18,4,16.5,88,0.0,7.6,Sunny,133.81,13.38,53.53,28.79,Low,Chandpur,Rural,SS_022,FDR_18,9,350,6,No,1783,0.22
2021-01-01 18:00:00,2021,1,1,18,4,15.4,90,0.0,8.7,Sunny,120.48,12.05,48.19,58.6,Low,Cox's Bazar,Rural,SS_016,FDR_13,23,200,7,No,1666,0.07
2021-01-01 18:00:00,2021,1,1,18,4,13.9,94,0.0,9.7,Sunny,70.45,7.05,28.18,51.59,Low,Chattogram,Rural,SS_038,FDR_14,25,200,1,Yes,947,0.07
2021-01-01 18:00:00,2021,1,1,18,4,15.1,89,0.0,7.4,Sunny,139.3,13.93,55.72,33.43,Low,Noakhali,Rural,SS_027,FDR_16,13,400,5,No,1914,0.14
2021-01-01 18:00:00,2021,1,1,18,4,13.9,94,0.0,9.7,Sunny,130.32,13.03,52.13,63.56,Medium,Chattogram,Rural,SS_038,FDR_08,25,200,5,Yes,1792,0.02
2021-01-01 20:00:00,2021,1,1,20,4,13.1,92,0.0,8.3,Sunny,61.15,6.11,24.46,42.99,Low,Chattogram,Rural,SS_049,FDR_06,24,350,0,Yes,818,0.06
2021-01-01 20:00:00,2021,1,1,20,4,15.3,87,0.0,2.1,Sunny,73.18,7.32,29.27,26.36,Low,Bandarban,Rural,SS_033,FDR_17,12,350,4,No,908,0.24
2021-01-01 20:00:00,2021,1,1,20,4,14.6,90,0.0,7.8,Sunny,111.18,11.12,44.47,29.74,Low,Lakshmipur,Rural,SS_027,FDR_17,5,200,2,No,1475,0.13
2021-01-01 20:00:00,2021,1,1,20,4,16.0,87,0.0,7.2,Sunny,57.37,5.74,22.95,34.65,Low,Rangamati,Rural,SS_001,FDR_07,18,300,1,No,781,0.23
2021-01-01 20:00:00,2021,1,1,20,4,13.1,92,0.0,8.3,Sunny,132.72,13.27,53.09,25.27,Low,Chattogram,Rural,SS_005,FDR_15,8,400,3,Yes,1835,0.3
2021-01-01 22:00:00,2021,1,1,22,4,14.0,94,0.0,4.5,Sunny,489.81,48.98,195.93,103.87,High,Brahmanbaria,Urban,SS_049,FDR_07,17,250,7,Yes,6330,0.43
2021-01-01 22:00:00,2021,1,1,22,4,12.5,95,0.0,6.6,Sunny,63.32,6.33,25.33,43.24,Low,Chattogram,Rural,SS_049,FDR_06,24,350,0,Yes,818,0.06
2021-01-01 22:00:00,2021,1,1,22,4,11.6,94,0.0,8.6,Sunny,61.52,6.15,24.61,39.84,Low,Cumilla,Rural,SS_044,FDR_10,20,250,2,No,801,0.01
2021-01-01 22:00:00,2021,1,1,22,4,18.6,87,0.0,5.0,Sunny,134.15,13.42,53.66,50.83,Low,Rangamati,Rural,SS_049,FDR_14,16,200,2,No,1729,0.09
2021-01-02 00:00:00,2021,1,2,0,5,11.1,94,0.0,7.9,Sunny,534.24,53.42,213.7,115.85,High,Cumilla,Urban,SS_022,FDR_09,6,200,7,No,9573,0.47
2021-01-02 00:00:00,2021,1,2,0,5,14.7,91,0.0,6.1,Sunny,94.53,9.45,37.81,47.41,Low,Cox's Bazar,Rural,SS_009,FDR_09,19,200,8,No,1633,0.05
2021-01-02 00:00:00,2021,1,2,0,5,14.6,100,0.0,6.6,Sunny,61.33,6.13,24.53,37.01,Low,Chandpur,Rural,SS_049,FDR_04,20,350,8,Yes,1113,0.27
2021-01-02 00:00:00,2021,1,2,0,5,12.2,93,0.0,7.6,Sunny,108.67,10.87,43.47,36.42,Low,Noakhali,Rural,SS_035,FDR_16,16,350,10,Yes,1997,0.18
2021-01-02 02:00:00,2021,1,2,2,5,14.7,95,0.0,1.8,Cloudy,84.73,8.47,33.89,32.47,Low,Khagrachhari,Rural,SS_006,FDR_20,16,400,8,Yes,1447,0.17
2021-01-02 02:00:00,2021,1,2,2,5,17.1,85,0.0,6.2,Sunny,112.15,11.22,44.86,50.95,Low,Cox's Bazar,Rural,SS_021,FDR_08,24,300,0,Yes,1875,0.19
2021-01-02 02:00:00,2021,1,2,2,5,15.1,82,0.0,4.7,Sunny,500.21,50.02,200.09,71.02,Medium,Feni,Urban,SS_019,FDR_08,14,400,0,No,8588,0.53
2021-01-02 02:00:00,2021,1,2,2,5,15.0,83,0.0,6.8,Sunny,40.03,4.0,16.01,26.01,Low,Cumilla,Rural,SS_016,FDR_05,12,200,7,No,718,0.23
2021-01-02 02:00:00,2021,1,2,2,5,14.3,95,0.0,3.6,Cloudy,75.09,7.51,30.03,32.58,Low,Chattogram,Rural,SS_025,FDR_09,16,350,9,Yes,1247,0.05
2021-01-02 04:00:00,2021,1,2,4,5,21.1,66,0.0,3.6,Sunny,40.07,4.01,16.03,32.51,Low,Brahmanbaria,Rural,SS_028,FDR_11,19,400,1,Yes,687,0.07
2021-01-02 04:00:00,2021,1,2,4,5,21.1,66,0.0,3.6,Sunny,89.26,8.93,35.7,43.43,Low,Brahmanbaria,Rural,SS_018,FDR_06,23,400,9,Yes,1507,0.29
2021-01-02 04:00:00,2021,1,2,4,5,21.2,63,0.0,6.6,Sunny,68.91,6.89,27.56,24.28,Low,Cumilla,Rural,SS_046,FDR_07,7,200,4,No,1177,0.16
2021-01-02 04:00:00,2021,1,2,4,5,20.8,78,0.0,1.8,Sunny,84.4,8.44,33.76,32.44,Low,Khagrachhari,Rural,SS_006,FDR_20,16,400,8,Yes,1447,0.17
2021-01-02 04:00:00,2021,1,2,4,5,21.2,63,0.0,6.6,Sunny,546.79,54.68,218.72,118.36,High,Cumilla,Urban,SS_022,FDR_09,6,200,7,No,9573,0.47
2021-01-02 06:00:00,2021,1,2,6,5,24.2,55,0.0,6.6,Sunny,70.65,7.06,28.26,28.06,Low,Cox's Bazar,Rural,SS_004,FDR_19,14,400,6,Yes,1142,0.02
2021-01-02 06:00:00,2021,1,2,6,5,24.4,49,0.0,5.0,Cloudy,93.95,9.39,37.58,33.03,Low,Cumilla,Rural,SS_011,FDR_15,12,250,7,No,1593,0.01
2021-01-02 06:00:00,2021,1,2,6,5,25.2,57,0.0,1.3,Sunny,49.7,4.97,19.88,42.63,Low,Rangamati,Rural,SS_020,FDR_11,24,300,9,Yes,793,0.17
2021-01-02 06:00:00,2021,1,2,6,5,24.1,51,0.0,2.6,Sunny,98.03,9.8,39.21,50.57,Low,Brahmanbaria,Rural,SS_004,FDR_06,25,300,9,Yes,1665,0.28
2021-01-02 08:00:00,2021,1,2,8,5,25.7,52,0.0,5.8,Sunny,100.34,10.03,40.14,26.55,Low,Chattogram,Rural,SS_014,FDR_18,7,250,8,No,1317,0.3
2021-01-02 08:00:00,2021,1,2,8,5,23.9,52,0.0,9.0,Sunny,134.38,13.44,53.75,28.86,Low,Chandpur,Rural,SS_022,FDR_18,9,350,6,No,1783,0.22
2021-01-02 08:00:00,2021,1,2,8,5,25.7,52,0.0,5.8,Sunny,93.96,9.4,37.58,36.4,Low,Chattogram,Rural,SS_020,FDR_17,18,400,2,Yes,1265,0.23
2021-01-02 08:00:00,2021,1,2,8,5,25.1,46,0.0,3.3,Sunny,111.55,11.16,44.62,34.31,Low,Brahmanbaria,Rural,SS_032,FDR_15,8,200,6,Yes,1624,0.04
2021-01-02 08:00:00,2021,1,2,8,5,25.7,52,0.0,5.8,Sunny,128.81,12.88,51.52,63.26,Medium,Chattogram,Rural,SS_038,FDR_08,25,200,5,Yes,1792,0.02
2021-01-02 10:00:00,2021,1,2,10,5,25.1,55,0.0,3.1,Sunny,50.37,5.04,20.15,38.57,Low,Rangamati,Rural,SS_031,FDR_03,19,200,6,No,690,0.13
2021-01-02 10:00:00,2021,1,2,10,5,25.1,55,0.0,3.1,Sunny,123.07,12.31,49.23,41.91,Low,Rangamati,Rural,SS_011,FDR_12,17,300,1,No,1662,0.18
2021-01-02 10:00:00,2021,1,2,10,5,23.3,55,0.0,7.1,Sunny,129.68,12.97,51.87,28.32,Low,Chandpur,Rural,SS_022,FDR_18,9,350,6,No,1783,0.22
2021-01-02 10:00:00,2021,1,2,10,5,25.3,45,0.0,6.6,Sunny,599.03,59.9,239.61,80.9,Medium,Feni,Urban,SS_019,FDR_08,14,400,0,No,8588,0.53
2021-01-02 10:00:00,2021,1,2,10,5,23.2,66,0.0,12.2,Sunny,91.62,9.16,36.65,46.82,Low,Cox's Bazar,Rural,SS_009,FDR_12,19,200,5,No,1256,0.09
2021-01-02 12:00:00,2021,1,2,12,5,20.1,68,0.0,8.5,Sunny,120.55,12.06,48.22,46.07,Low,Noakhali,Rural,SS_036,FDR_17,20,300,7,Yes,1627,0.1
2021-01-02 12:00:00,2021,1,2,12,5,18.7,74,0.0,8.0,Sunny,111.32,11.13,44.53,35.81,Low,Cumilla,Rural,SS_011,FDR_15,12,250,7,No,1593,0.01
2021-01-02 12:00:00,2021,1,2,12,5,20.4,77,0.0,6.5,Sunny,48.91,4.89,19.56,38.28,Low,Rangamati,Rural,SS_031,FDR_03,19,200,6,No,690,0.13
2021-01-02 12:00:00,2021,1,2,12,5,19.1,84,0.0,6.6,Sunny,99.09,9.91,39.64,35.41,Low,Bandarban,Rural,SS_016,FDR_15,17,400,2,Yes,1419,0.07
2021-01-02 12:00:00,2021,1,2,12,5,18.8,71,0.0,6.9,Sunny,106.87,10.69,42.75,28.87,Low,Lakshmipur,Rural,SS_027,FDR_17,5,200,2,No,1475,0.13
2021-01-02 14:00:00,2021,1,2,14,5,17.8,89,0.0,6.7,Sunny,78.11,7.81,31.25,28.81,Low,Cox's Bazar,Rural,SS_004,FDR_19,14,400,6,Yes,1142,0.02
2021-01-02 14:00:00,2021,1,2,14,5,16.9,76,0.0,9.2,Sunny,70.98,7.1,28.39,38.6,Low,Cumilla,Rural,SS_041,FDR_09,21,400,6,Yes,989,0.08
2021-01-02 14:00:00,2021,1,2,14,5,17.8,89,0.0,6.7,Sunny,123.11,12.31,49.24,52.41,Low,Cox's Bazar,Rural,SS_021,FDR_08,24,300,0,Yes,1875,0.19
2021-01-02 14:00:00,2021,1,2,14,5,16.9,76,0.0,9.2,Sunny,134.47,13.45,53.79,49.45,Low,Cumilla,Rural,SS_011,FDR_20,24,400,2,No,1971,0.03
2021-01-02 16:00:00,2021,1,2,16,5,15.8,91,0.0,8.7,Sunny,82.38,8.24,32.95,21.74,Low,Cox's Bazar,Rural,SS_045,FDR_05,9,400,10,Yes,1256,0.17
2021-01-02 16:00:00,2021,1,2,16,5,14.8,86,0.0,9.4,Sunny,85.07,8.51,34.03,45.72,Low,Cumilla,Rural,SS_009,FDR_07,24,350,5,Yes,1276,0.2
2021-01-02 16:00:00,2021,1,2,16,5,16.4,87,0.0,9.8,Sunny,44.67,4.47,17.87,37.47,Low,Chattogram,Rural,SS_004,FDR_08,22,400,8,No,675,0.22
2021-01-02 16:00:00,2021,1,2,16,5,16.4,87,0.0,9.8,Sunny,127.64,12.76,51.05,24.76,Low,Chattogram,Rural,SS_005,FDR_15,8,400,3,Yes,1835,0.3
2021-01-02 16:00:00,2021,1,2,16,5,17.2,79,0.0,5.2,Sunny,114.27,11.43,45.71,52.74,Low,Brahmanbaria,Rural,SS_004,FDR_06,25,300,9,Yes,1665,0.28
2021-01-02 18:00:00,2021,1,2,18,5,15.9,89,0.0,1.6,Sunny,48.62,4.86,19.45,42.36,Low,Bandarban,Rural,SS_031,FDR_15,25,400,5,Yes,662,0.01
2021-01-02 18:00:00,2021,1,2,18,5,13.6,90,0.0,8.8,Sunny,709.35,70.94,283.74,150.87,High,Cumilla,Urban,SS_022,FDR_09,6,200,7,No,9573,0.47
2021-01-02 18:00:00,2021,1,2,18,5,16.1,89,0.0,7.6,Sunny,67.63,6.76,27.05,33.32,Low,Rangamati,Rural,SS_042,FDR_18,15,250,6,Yes,967,0.12
2021-01-02 18:00:00,2021,1,2,18,5,15.1,88,0.0,7.1,Sunny,72.34,7.23,28.93,17.73,Low,Noakhali,Rural,SS_027,FDR_20,7,400,9,No,962,0.23
2021-01-02 20:00:00,2021,1,2,20,5,12.6,93,0.0,8.3,Sunny,75.87,7.59,30.35,39.09,Low,Cumilla,Rural,SS_041,FDR_09,21,400,6,Yes,989,0.08
2021-01-02 20:00:00,2021,1,2,20,5,14.5,89,0.0,7.7,Sunny,41.56,4.16,16.62,28.75,Low,Lakshmipur,Rural,SS_034,FDR_10,16,350,8,Yes,563,0.02
2021-01-02 20:00:00,2021,1,2,20,5,15.4,93,0.0,7.6,Sunny,72.73,7.27,29.09,34.14,Low,Rangamati,Rural,SS_042,FDR_18,15,250,6,Yes,967,0.12
2021-01-02 20:00:00,2021,1,2,20,5,13.2,92,0.0,7.2,Sunny,645.15,64.51,258.06,85.51,High,Feni,Urban,SS_019,FDR_08,14,400,0,No,8588,0.53
2021-01-02 20:00:00,2021,1,2,20,5,16.9,83,0.0,1.3,Sunny,49.15,4.92,19.66,34.86,Low,Bandarban,Rural,SS_006,FDR_12,18,250,1,Yes,702,0.25
2021-01-02 22:00:00,2021,1,2,22,5,13.1,97,0.0,4.8,Sunny,1248.52,124.85,499.41,153.35,High,Khagrachhari,Urban,SS_021,FDR_06,19,400,1,Yes,16298,0.58
2021-01-02 22:00:00,2021,1,2,22,5,12.5,95,0.0,6.8,Sunny,54.87,5.49,21.95,32.82,Low,Feni,Rural,SS_041,FDR_15,17,300,10,Yes,738,0.04
2021-01-02 22:00:00,2021,1,2,22,5,13.5,92,0.0,6.8,Sunny,124.2,12.42,49.68,59.34,Low,Noakhali,Rural,SS_009,FDR_09,23,200,8,No,1633,0.09
2021-01-02 22:00:00,2021,1,2,22,5,13.9,94,0.0,7.9,Sunny,45.63,4.56,18.25,26.21,Low,Cox's Bazar,Rural,SS_004,FDR_03,14,350,9,No,590,0.0
2021-01-03 00:00:00,2021,1,3,0,6,14.5,99,0.0,6.8,Sunny,76.29,7.63,30.52,45.26,Low,Chandpur,Rural,SS_007,FDR_15,20,200,6,Yes,1435,0.0
2021-01-03 00:00:00,2021,1,3,0,6,12.4,96,0.0,6.2,Sunny,75.59,7.56,30.24,22.62,Low,Lakshmipur,Rural,SS_027,FDR_17,5,200,2,No,1475,0.13
2021-01-03 00:00:00,2021,1,3,0,6,12.6,94,0.0,6.3,Sunny,77.22,7.72,30.89,40.85,Low,Noakhali,Rural,SS_045,FDR_06,19,250,4,Yes,1491,0.08
2021-01-03 00:00:00,2021,1,3,0,6,12.6,97,0.0,2.9,Sunny,74.33,7.43,29.73,32.93,Low,Bandarban,Rural,SS_016,FDR_15,17,400,2,Yes,1419,0.07
2021-01-03 00:00:00,2021,1,3,0,6,11.2,97,0.0,6.9,Sunny,76.6,7.66,30.64,25.66,Low,Cumilla,Rural,SS_034,FDR_18,12,400,2,Yes,1406,0.18
2021-01-03 02:00:00,2021,1,3,2,6,14.9,89,0.0,4.7,Sunny,60.5,6.05,24.2,27.1,Low,Brahmanbaria,Rural,SS_019,FDR_15,10,200,8,No,1041,0.24
2021-01-03 02:00:00,2021,1,3,2,6,15.3,87,0.0,7.2,Sunny,30.66,3.07,12.26,27.5,Low,Lakshmipur,Rural,SS_034,FDR_10,16,350,8,Yes,563,0.02
2021-01-03 02:00:00,2021,1,3,2,6,15.3,87,0.0,7.2,Sunny,51.14,5.11,20.46,33.68,Low,Lakshmipur,Rural,SS_022,FDR_08,17,250,4,No,920,0.02
2021-01-03 04:00:00,2021,1,3,4,6,21.3,76,0.0,2.8,Cloudy,90.24,9.02,36.09,33.02,Low,Khagrachhari,Rural,SS_006,FDR_20,16,400,8,Yes,1447,0.17
2021-01-03 04:00:00,2021,1,3,4,6,22.2,61,0.0,5.8,Cloudy,66.94,6.69,26.78,49.39,Low,Feni,Rural,SS_024,FDR_05,24,200,4,No,1169,0.22
2021-01-03 04:00:00,2021,1,3,4,6,21.3,76,0.0,2.8,Cloudy,33.7,3.37,13.48,12.37,Low,Khagrachhari,Rural,SS_022,FDR_03,6,400,7,No,580,0.07
2021-01-03 04:00:00,2021,1,3,4,6,24.0,65,0.0,3.7,Sunny,91.43,9.14,36.57,26.95,Low,Bandarban,Rural,SS_027,FDR_20,11,350,2,Yes,1523,0.18
2021-01-03 04:00:00,2021,1,3,4,6,21.2,66,0.0,5.0,Sunny,94.56,9.46,37.83,27.13,Low,Brahmanbaria,Rural,SS_030,FDR_18,8,250,10,Yes,1727,0.15
2021-01-03 06:00:00,2021,1,3,6,6,24.9,48,0.0,6.1,Cloudy,96.14,9.61,38.46,53.73,Low,Noakhali,Rural,SS_009,FDR_09,23,200,8,No,1633,0.09
2021-01-03 06:00:00,2021,1,3,6,6,25.1,55,0.0,3.9,Cloudy,41.15,4.11,16.46,32.49,Low,Rangamati,Rural,SS_001,FDR_07,18,300,1,No,781,0.23
2021-01-03 06:00:00,2021,1,3,6,6,24.8,49,0.0,4.4,Sunny,68.64,6.86,27.46,36.48,Low,Cumilla,Rural,SS_025,FDR_11,17,250,9,Yes,1191,0.23
2021-01-03 06:00:00,2021,1,3,6,6,24.5,52,0.0,5.0,Sunny,101.13,10.11,40.45,50.98,Low,Brahmanbaria,Rural,SS_004,FDR_06,25,300,9,Yes,1665,0.28
2021-01-03 08:00:00,2021,1,3,8,6,26.1,44,0.0,6.0,Cloudy,67.96,6.8,27.18,39.09,Low,Cumilla,Rural,SS_005,FDR_02,17,200,4,No,908,0.25
2021-01-03 08:00:00,2021,1,3,8,6,26.7,44,0.0,2.6,Cloudy,58.6,5.86,23.44,34.81,Low,Rangamati,Rural,SS_001,FDR_07,18,300,1,No,781,0.23
2021-01-03 08:00:00,2021,1,3,8,6,24.7,55,0.0,7.5,Sunny,126.62,12.66,50.65,27.97,Low,Chandpur,Rural,SS_022,FDR_18,9,350,6,No,1783,0.22
2021-01-03 08:00:00,2021,1,3,8,6,26.7,44,0.0,2.6,Cloudy,39.75,3.97,15.9,28.95,Low,Rangamati,Rural,SS_043,FDR_12,14,200,5,Yes,586,0.13
2021-01-03 10:00:00,2021,1,3,10,6,24.2,75,0.0,2.3,Sunny,128.09,12.81,51.24,51.99,Low,Khagrachhari,Rural,SS_049,FDR_03,21,250,3,No,1786,0.15
2021-01-03 10:00:00,2021,1,3,10,6,24.1,71,0.0,11.5,Sunny,43.06,4.31,17.22,25.92,Low,Cox's Bazar,Rural,SS_004,FDR_03,14,350,9,No,590,0.0
2021-01-03 10:00:00,2021,1,3,10,6,25.6,47,0.0,5.4,Sunny,102.44,10.24,40.98,44.89,Low,Noakhali,Rural,SS_045,FDR_06,19,250,4,Yes,1491,0.08
